Motor_Raw,MT6_Raw,Motor_Accum,MT6_Accum,Output_Accum,Progress_Perc
327.945,7.693,-129118.687,-28802.720,-8607.710,92.0
324.258,7.035,-129122.382,-28803.378,-8607.907,92.0
320.648,6.529,-129125.992,-28803.884,-8608.058,92.0
317.305,5.629,-129129.328,-28804.785,-8608.328,92.0
314.055,4.883,-129132.578,-28805.531,-8608.550,92.0
310.711,4.047,-129135.921,-28806.367,-8608.800,92.0
307.289,3.301,-129139.343,-28807.113,-8609.023,92.0
303.945,2.576,-129142.687,-28807.837,-8609.240,92.0
300.430,1.783,-129146.203,-28808.630,-8609.477,92.0
297.086,1.059,-129149.546,-28809.355,-8609.693,92.0
293.578,0.312,-129153.054,-28810.101,-8609.916,92.0
290.148,359.586,-129156.484,-28810.828,-8610.133,92.0
286.727,358.863,-129159.906,-28811.552,-8610.350,92.0
283.297,358.180,-129163.335,-28812.234,-8610.553,92.0
279.773,357.479,-129166.859,-28812.937,-8610.764,92.0
276.445,356.842,-129170.187,-28813.572,-8610.954,92.0
273.016,356.182,-129173.617,-28814.232,-8611.151,92.0
269.578,355.500,-129177.062,-28814.914,-8611.354,92.0
266.148,354.797,-129180.484,-28815.617,-8611.565,92.0
262.820,354.051,-129183.812,-28816.363,-8611.788,92.0
259.297,353.215,-129187.343,-28817.199,-8612.038,92.0
255.867,352.445,-129190.765,-28817.968,-8612.267,92.0
252.352,351.654,-129194.281,-28818.759,-8612.503,92.0
248.930,350.973,-129197.703,-28819.441,-8612.708,92.0
245.414,350.270,-129201.218,-28820.144,-8612.917,92.0
241.992,349.523,-129204.640,-28820.890,-8613.140,92.0
238.563,348.844,-129208.070,-28821.570,-8613.343,92.0
235.125,348.117,-129211.515,-28822.296,-8613.561,92.0
231.609,347.326,-129215.023,-28823.087,-8613.797,92.0
228.266,346.645,-129218.367,-28823.769,-8614.000,92.0
224.844,345.855,-129221.796,-28824.558,-8614.237,92.0
221.508,345.086,-129225.125,-28825.328,-8614.466,92.0
218.086,344.293,-129228.546,-28826.121,-8614.704,92.0
214.641,343.459,-129231.992,-28826.955,-8614.953,92.0
211.133,342.537,-129235.500,-28827.876,-8615.228,92.0
207.789,341.723,-129238.843,-28828.691,-8615.472,92.0
204.281,340.910,-129242.359,-28829.503,-8615.714,92.0
200.852,340.119,-129245.781,-28830.294,-8615.951,92.1
197.508,339.395,-129249.125,-28831.019,-8616.167,92.1
194.078,338.648,-129252.554,-28831.765,-8616.390,92.1
190.656,337.855,-129255.984,-28832.558,-8616.627,92.1
187.406,337.131,-129259.226,-28833.283,-8616.844,92.1
183.984,336.363,-129262.656,-28834.052,-8617.074,92.1
180.641,335.660,-129266.000,-28834.753,-8617.284,92.1
177.297,334.846,-129269.335,-28835.568,-8617.527,92.1
173.953,334.076,-129272.679,-28836.337,-8617.757,92.1
170.438,333.352,-129276.195,-28837.062,-8617.973,92.1
167.195,332.518,-129279.437,-28837.896,-8618.223,92.1
163.766,331.836,-129282.867,-28838.578,-8618.426,92.1
160.422,331.109,-129286.210,-28839.304,-8618.643,92.1
157.000,330.275,-129289.632,-28840.138,-8618.893,92.1
153.656,329.439,-129292.976,-28840.974,-8619.143,92.1
150.141,328.672,-129296.492,-28841.742,-8619.372,92.1
146.883,327.924,-129299.750,-28842.490,-8619.595,92.1
143.375,327.023,-129303.257,-28843.390,-8619.865,92.1
140.031,326.166,-129306.601,-28844.248,-8620.121,92.1
136.602,325.463,-129310.031,-28844.951,-8620.331,92.1
133.258,324.629,-129313.375,-28845.787,-8620.581,92.1
129.836,323.750,-129316.804,-28846.664,-8620.843,92.1
126.406,323.025,-129320.226,-28847.390,-8621.060,92.1
122.891,322.211,-129323.742,-28848.203,-8621.303,92.1
119.555,321.486,-129327.085,-28848.927,-8621.519,92.1
116.039,320.873,-129330.593,-28849.542,-8621.704,92.1
112.609,320.123,-129334.023,-28850.291,-8621.927,92.1
109.352,319.420,-129337.281,-28850.994,-8622.137,92.1
106.008,318.785,-129340.625,-28851.628,-8622.327,92.1
102.766,318.189,-129343.867,-28852.224,-8622.504,92.1
99.336,317.684,-129347.296,-28852.730,-8622.656,92.1
96.078,317.268,-129350.554,-28853.146,-8622.780,92.1
92.648,316.652,-129353.984,-28853.761,-8622.964,92.1
89.406,315.928,-129357.226,-28854.486,-8623.180,92.1
85.977,315.225,-129360.656,-28855.189,-8623.391,92.1
82.633,314.455,-129364.000,-28855.958,-8623.621,92.1
79.125,313.686,-129367.507,-28856.728,-8623.851,92.1
75.695,312.873,-129370.937,-28857.541,-8624.093,92.1
72.172,311.951,-129374.460,-28858.462,-8624.369,92.1
68.742,311.158,-129377.890,-28859.255,-8624.606,92.1
65.148,310.236,-129381.484,-28860.177,-8624.881,92.1
61.539,309.379,-129385.093,-28861.035,-8625.138,92.1
57.852,308.566,-129388.789,-28861.847,-8625.380,92.2
54.336,307.687,-129392.296,-28862.726,-8625.643,92.2
50.648,306.809,-129395.992,-28863.605,-8625.906,92.2
46.953,305.930,-129399.679,-28864.484,-8626.168,92.2
43.359,305.096,-129403.273,-28865.318,-8626.417,92.2
39.750,304.238,-129406.882,-28866.175,-8626.674,92.2
36.234,303.402,-129410.398,-28867.011,-8626.923,92.2
32.547,302.590,-129414.093,-28867.824,-8627.166,92.2
29.117,301.799,-129417.515,-28868.615,-8627.403,92.2
25.687,301.029,-129420.945,-28869.384,-8627.633,92.2
22.266,300.240,-129424.375,-28870.173,-8627.869,92.2
18.734,299.490,-129427.898,-28870.923,-8628.093,92.2
15.406,298.789,-129431.226,-28871.626,-8628.303,92.2
11.969,298.064,-129434.664,-28872.349,-8628.519,92.2
8.719,297.229,-129437.914,-28873.185,-8628.769,92.2
5.297,296.305,-129441.335,-28874.109,-8629.045,92.2
1.687,295.250,-129444.945,-28875.164,-8629.360,92.2
358.258,294.307,-129448.375,-28876.107,-8629.642,92.2
354.664,293.471,-129451.968,-28876.943,-8629.892,92.2
351.055,292.746,-129455.578,-28877.667,-8630.109,92.2
347.445,292.131,-129459.187,-28878.283,-8630.292,92.2
343.852,291.627,-129462.781,-28878.787,-8630.443,92.2
340.422,290.703,-129466.210,-28879.710,-8630.719,92.2
337.164,289.891,-129469.468,-28880.523,-8630.961,92.2
333.836,289.076,-129472.796,-28881.337,-8631.206,92.2
330.406,288.240,-129476.226,-28882.173,-8631.455,92.2
326.969,287.494,-129479.664,-28882.919,-8631.678,92.2
323.641,286.705,-129482.992,-28883.710,-8631.915,92.2
320.109,285.869,-129486.523,-28884.546,-8632.165,92.2
316.781,285.166,-129489.851,-28885.248,-8632.374,92.2
313.258,284.418,-129493.375,-28885.996,-8632.597,92.2
309.828,283.650,-129496.804,-28886.765,-8632.828,92.2
306.406,282.990,-129500.226,-28887.423,-8633.024,92.2
302.977,282.287,-129503.656,-28888.126,-8633.234,92.2
299.547,281.584,-129507.085,-28888.830,-8633.444,92.2
296.125,280.902,-129510.507,-28889.511,-8633.648,92.2
292.609,280.199,-129514.023,-28890.214,-8633.858,92.2
289.352,279.475,-129517.281,-28890.939,-8634.075,92.2
285.930,278.684,-129520.710,-28891.730,-8634.311,92.2
282.500,277.871,-129524.132,-28892.542,-8634.554,92.2
278.984,277.014,-129527.648,-28893.400,-8634.810,92.3
275.641,276.244,-129530.992,-28894.169,-8635.041,92.3
272.133,275.432,-129534.500,-28894.982,-8635.283,92.3
268.789,274.729,-129537.843,-28895.685,-8635.493,92.3
265.281,273.959,-129541.351,-28896.455,-8635.723,92.3
261.852,273.301,-129544.781,-28897.115,-8635.920,92.3
258.422,272.598,-129548.210,-28897.816,-8636.129,92.3
255.078,271.828,-129551.554,-28898.585,-8636.360,92.3
251.477,271.080,-129555.164,-28899.333,-8636.583,92.3
248.133,270.312,-129558.507,-28900.103,-8636.813,92.3
244.703,269.479,-129561.929,-28900.937,-8637.063,92.3
241.273,268.709,-129565.359,-28901.705,-8637.291,92.3
237.852,267.895,-129568.789,-28902.519,-8637.536,92.3
234.422,267.039,-129572.210,-28903.375,-8637.791,92.3
230.914,266.139,-129575.726,-28904.275,-8638.060,92.3
227.484,265.324,-129579.148,-28905.089,-8638.303,92.3
223.969,264.576,-129582.664,-28905.837,-8638.527,92.3
220.547,263.809,-129586.085,-28906.605,-8638.756,92.3
217.102,263.039,-129589.531,-28907.375,-8638.987,92.3
213.773,262.270,-129592.859,-28908.144,-8639.216,92.3
210.344,261.500,-129596.289,-28908.914,-8639.447,92.3
206.922,260.754,-129599.710,-28909.660,-8639.669,92.3
203.492,260.139,-129603.140,-28910.275,-8639.853,92.3
200.148,259.414,-129606.484,-28911.001,-8640.071,92.3
196.727,258.645,-129609.914,-28911.769,-8640.299,92.3
193.383,257.854,-129613.257,-28912.560,-8640.536,92.3
189.953,257.062,-129616.679,-28913.351,-8640.773,92.3
186.711,256.381,-129619.929,-28914.033,-8640.976,92.3
183.266,255.480,-129623.367,-28914.933,-8641.246,92.3
179.938,254.557,-129626.695,-28915.857,-8641.521,92.3
176.508,253.680,-129630.125,-28916.734,-8641.784,92.3
172.984,252.910,-129633.648,-28917.503,-8642.013,92.3
169.555,252.186,-129637.078,-28918.230,-8642.231,92.3
166.227,251.305,-129640.406,-28919.109,-8642.494,92.3
162.703,250.404,-129643.929,-28920.009,-8642.762,92.3
159.359,249.680,-129647.273,-28920.734,-8642.979,92.3
155.852,248.846,-129650.781,-28921.568,-8643.228,92.3
152.508,247.988,-129654.125,-28922.425,-8643.484,92.3
148.992,247.242,-129657.640,-28923.171,-8643.708,92.3
145.570,246.428,-129661.062,-28923.986,-8643.951,92.3
142.055,245.637,-129664.578,-28924.777,-8644.187,92.4
138.711,244.891,-129667.921,-28925.523,-8644.410,92.4
135.289,244.076,-129671.343,-28926.337,-8644.654,92.4
131.859,243.352,-129674.773,-28927.062,-8644.870,92.4
128.602,242.691,-129678.031,-28927.722,-8645.067,92.4
125.172,242.078,-129681.460,-28928.335,-8645.250,92.4
121.930,241.551,-129684.703,-28928.863,-8645.408,92.4
118.586,241.111,-129688.046,-28929.302,-8645.540,92.4
115.156,240.670,-129691.476,-28929.744,-8645.671,92.4
111.813,239.857,-129694.820,-28930.556,-8645.915,92.4
108.570,239.221,-129698.062,-28931.193,-8646.105,92.4
105.141,238.518,-129701.492,-28931.896,-8646.315,92.4
101.883,237.881,-129704.750,-28932.535,-8646.505,92.4
98.539,237.133,-129708.093,-28933.281,-8646.728,92.4
95.211,236.320,-129711.421,-28934.093,-8646.971,92.4
91.867,235.617,-129714.765,-28934.796,-8647.181,92.4
88.609,234.717,-129718.023,-28935.697,-8647.451,92.4
85.094,233.926,-129721.539,-28936.490,-8647.688,92.4
81.672,233.178,-129724.960,-28937.236,-8647.911,92.4
78.242,232.389,-129728.390,-28938.027,-8648.147,92.4
74.813,231.596,-129731.820,-28938.818,-8648.383,92.4
71.305,230.738,-129735.328,-28939.675,-8648.639,92.4
67.781,229.949,-129738.851,-28940.464,-8648.875,92.4
64.086,229.092,-129742.546,-28941.322,-8649.131,92.4
60.578,228.367,-129746.054,-28942.048,-8649.349,92.4
56.883,227.598,-129749.750,-28942.816,-8649.578,92.4
53.187,226.764,-129753.445,-28943.652,-8649.828,92.4
49.500,225.863,-129757.140,-28944.552,-8650.097,92.4
45.820,225.004,-129760.812,-28945.410,-8650.353,92.4
42.211,224.146,-129764.421,-28946.267,-8650.610,92.4
38.695,223.334,-129767.937,-28947.080,-8650.852,92.4
35.172,222.566,-129771.460,-28947.847,-8651.082,92.4
31.742,221.688,-129774.890,-28948.726,-8651.344,92.4
28.320,220.830,-129778.312,-28949.583,-8651.600,92.4
24.805,219.820,-129781.828,-28950.595,-8651.903,92.4
21.297,218.896,-129785.335,-28951.517,-8652.178,92.4
17.773,218.084,-129788.859,-28952.332,-8652.421,92.4
14.258,217.357,-129792.375,-28953.056,-8652.638,92.4
10.570,216.766,-129796.062,-28953.650,-8652.816,92.4
7.055,216.281,-129799.578,-28954.132,-8652.960,92.4
3.633,215.402,-129803.007,-28955.011,-8653.223,92.4
0.289,214.502,-129806.351,-28955.912,-8653.492,92.5
356.945,213.777,-129809.687,-28956.638,-8653.708,92.5
353.516,212.896,-129813.117,-28957.517,-8653.971,92.5
350.086,212.129,-129816.546,-28958.285,-8654.201,92.5
346.578,211.359,-129820.054,-28959.054,-8654.431,92.5
343.234,210.547,-129823.398,-28959.867,-8654.673,92.5
339.727,209.801,-129826.914,-28960.613,-8654.897,92.5
336.383,209.096,-129830.250,-28961.318,-8655.107,92.5
332.867,208.305,-129833.765,-28962.109,-8655.344,92.5
329.430,207.580,-129837.203,-28962.833,-8655.560,92.5
326.000,206.877,-129840.632,-28963.537,-8655.770,92.5
322.570,206.131,-129844.062,-28964.283,-8655.994,92.5
319.062,205.383,-129847.570,-28965.031,-8656.217,92.5
315.820,204.635,-129850.812,-28965.779,-8656.441,92.5
312.211,203.846,-129854.421,-28966.570,-8656.677,92.5
308.867,203.055,-129857.765,-28967.359,-8656.913,92.5
305.437,202.219,-129861.195,-28968.195,-8657.163,92.5
302.008,201.361,-129864.625,-28969.052,-8657.418,92.5
298.586,200.506,-129868.046,-28969.908,-8657.674,92.5
295.242,199.736,-129871.390,-28970.677,-8657.905,92.5
291.648,198.945,-129874.984,-28971.468,-8658.141,92.5
288.305,198.154,-129878.328,-28972.261,-8658.377,92.5
284.875,197.406,-129881.757,-28973.007,-8658.601,92.5
281.445,196.660,-129885.187,-28973.753,-8658.824,92.5
278.023,195.934,-129888.609,-28974.480,-8659.041,92.5
274.680,195.254,-129891.953,-28975.160,-8659.244,92.5
271.070,194.484,-129895.562,-28975.929,-8659.474,92.5
267.820,193.715,-129898.812,-28976.699,-8659.704,92.5
264.398,192.947,-129902.234,-28977.468,-8659.934,92.5
260.969,192.133,-129905.664,-28978.281,-8660.177,92.5
257.539,191.256,-129909.093,-28979.158,-8660.439,92.5
254.117,190.420,-129912.515,-28979.994,-8660.689,92.5
250.508,189.563,-129916.125,-28980.851,-8660.945,92.5
247.078,188.881,-129919.554,-28981.533,-8661.149,92.5
243.570,188.156,-129923.062,-28982.257,-8661.365,92.5
240.227,187.389,-129926.406,-28983.027,-8661.595,92.5
236.797,186.641,-129929.835,-28983.773,-8661.818,92.5
233.453,185.936,-129933.179,-28984.478,-8662.029,92.5
229.945,185.146,-129936.687,-28985.267,-8662.264,92.5
226.602,184.510,-129940.031,-28985.904,-8662.455,92.5
223.008,183.938,-129943.625,-28986.476,-8662.625,92.5
219.664,183.279,-129946.968,-28987.134,-8662.823,92.6
216.234,182.641,-129950.398,-28987.773,-8663.013,92.6
212.805,181.830,-129953.828,-28988.585,-8663.256,92.6
209.383,181.061,-129957.250,-28989.353,-8663.486,92.6
206.039,180.268,-129960.593,-28990.146,-8663.723,92.6
202.523,179.434,-129964.109,-28990.980,-8663.972,92.6
199.188,178.688,-129967.453,-28991.726,-8664.195,92.6
195.844,177.895,-129970.796,-28992.519,-8664.432,92.6
192.414,177.105,-129974.218,-28993.310,-8664.668,92.6
188.984,176.291,-129977.648,-28994.123,-8664.911,92.6
185.641,175.479,-129980.992,-28994.935,-8665.154,92.6
182.047,174.709,-129984.585,-28995.705,-8665.384,92.6
178.625,173.939,-129988.015,-28996.474,-8665.614,92.6
175.180,173.105,-129991.453,-28997.308,-8665.863,92.6
171.672,172.357,-129994.968,-28998.056,-8666.086,92.6
168.242,171.590,-129998.390,-28998.824,-8666.316,92.6
164.813,170.863,-130001.820,-28999.550,-8666.533,92.6
161.305,170.117,-130005.328,-29000.296,-8666.756,92.6
157.961,169.326,-130008.671,-29001.087,-8666.993,92.6
154.531,168.645,-130012.101,-29001.769,-8667.196,92.6
151.273,168.029,-130015.359,-29002.384,-8667.380,92.6
147.945,167.414,-130018.687,-29003.000,-8667.564,92.6
144.602,166.822,-130022.031,-29003.591,-8667.741,92.6
141.172,166.273,-130025.460,-29004.142,-8667.906,92.6
138.016,165.656,-130028.617,-29004.757,-8668.089,92.6
134.586,164.887,-130032.046,-29005.527,-8668.319,92.6
131.242,164.119,-130035.390,-29006.296,-8668.549,92.6
127.813,163.350,-130038.820,-29007.064,-8668.779,92.6
124.555,162.625,-130042.078,-29007.789,-8668.996,92.6
121.047,161.900,-130045.585,-29008.515,-8669.212,92.6
117.883,161.152,-130048.750,-29009.261,-8669.435,92.6
114.461,160.428,-130052.179,-29009.986,-8669.652,92.6
111.195,159.570,-130055.437,-29010.843,-8669.908,92.6
107.867,158.801,-130058.765,-29011.613,-8670.138,92.6
104.523,158.098,-130062.109,-29012.316,-8670.348,92.6
101.102,157.416,-130065.539,-29012.998,-8670.552,92.6
97.758,156.758,-130068.875,-29013.656,-8670.749,92.6
94.328,155.943,-130072.304,-29014.470,-8670.992,92.6
91.070,155.154,-130075.562,-29015.259,-8671.228,92.6
87.555,154.451,-130079.078,-29015.962,-8671.438,92.6
84.211,153.682,-130082.421,-29016.732,-8671.667,92.6
80.703,152.869,-130085.929,-29017.546,-8671.912,92.6
77.359,152.121,-130089.273,-29018.292,-8672.134,92.7
73.766,151.285,-130092.867,-29019.128,-8672.384,92.7
70.336,150.408,-130096.296,-29020.005,-8672.646,92.7
66.648,149.529,-130099.992,-29020.884,-8672.909,92.7
62.953,148.693,-130103.679,-29021.720,-8673.159,92.7
59.523,147.859,-130107.109,-29022.554,-8673.408,92.7
55.836,146.936,-130110.804,-29023.478,-8673.684,92.7
52.320,145.859,-130114.312,-29024.556,-8674.006,92.7
48.531,144.848,-130118.101,-29025.566,-8674.308,92.7
45.023,143.881,-130121.617,-29026.533,-8674.597,92.7
41.156,143.023,-130125.476,-29027.390,-8674.853,92.7
37.633,142.320,-130129.000,-29028.093,-8675.063,92.7
33.937,141.771,-130132.695,-29028.642,-8675.227,92.7
30.430,141.180,-130136.203,-29029.234,-8675.404,92.7
26.922,140.434,-130139.718,-29029.982,-8675.627,92.7
23.656,139.377,-130142.976,-29031.037,-8675.943,92.7
20.148,138.697,-130146.484,-29031.716,-8676.146,92.7
16.805,138.037,-130149.828,-29032.376,-8676.343,92.7
13.297,137.201,-130153.335,-29033.212,-8676.593,92.7
9.781,136.412,-130156.851,-29034.003,-8676.830,92.7
6.344,135.643,-130160.289,-29034.771,-8677.059,92.7
2.914,134.852,-130163.718,-29035.562,-8677.295,92.7
359.484,134.148,-130167.148,-29036.265,-8677.505,92.7
356.062,133.379,-130170.570,-29037.035,-8677.736,92.7
352.547,132.631,-130174.085,-29037.783,-8677.958,92.7
349.125,131.928,-130177.507,-29038.486,-8678.169,92.7
345.781,131.203,-130180.851,-29039.210,-8678.385,92.7
342.266,130.479,-130184.367,-29039.935,-8678.602,92.7
338.844,129.709,-130187.789,-29040.705,-8678.833,92.7
335.414,128.918,-130191.218,-29041.496,-8679.069,92.7
331.891,128.127,-130194.742,-29042.287,-8679.305,92.7
328.461,127.270,-130198.171,-29043.144,-8679.561,92.7
325.133,126.436,-130201.500,-29043.978,-8679.810,92.7
321.609,125.512,-130205.023,-29044.902,-8680.086,92.7
318.281,124.656,-130208.351,-29045.757,-8680.342,92.7
314.750,123.863,-130211.882,-29046.550,-8680.580,92.7
311.328,122.986,-130215.304,-29047.427,-8680.841,92.7
307.898,122.193,-130218.734,-29048.220,-8681.079,92.7
304.469,121.447,-130222.164,-29048.966,-8681.301,92.7
300.961,120.656,-130225.671,-29049.757,-8681.538,92.8
297.617,119.932,-130229.015,-29050.482,-8681.754,92.8
294.187,119.186,-130232.445,-29051.230,-8681.978,92.8
290.852,118.393,-130235.789,-29052.021,-8682.214,92.8
287.422,117.625,-130239.210,-29052.789,-8682.444,92.8
283.992,116.768,-130242.640,-29053.646,-8682.700,92.8
280.570,115.889,-130246.070,-29054.525,-8682.962,92.8
277.141,114.988,-130249.492,-29055.425,-8683.232,92.8
273.711,114.176,-130252.921,-29056.238,-8683.474,92.8
270.203,113.426,-130256.429,-29056.988,-8683.699,92.8
266.859,112.680,-130259.773,-29057.734,-8683.921,92.8
263.430,111.891,-130263.203,-29058.525,-8684.158,92.8
260.086,111.121,-130266.546,-29059.292,-8684.387,92.8
256.664,110.352,-130269.976,-29060.062,-8684.617,92.8
253.148,109.604,-130273.484,-29060.810,-8684.840,92.8
249.719,108.902,-130276.914,-29061.511,-8685.050,92.8
246.297,108.352,-130280.335,-29062.062,-8685.215,92.8
242.688,107.693,-130283.945,-29062.720,-8685.412,92.8
239.258,107.078,-130287.375,-29063.335,-8685.595,92.8
235.836,106.418,-130290.804,-29063.996,-8685.792,92.8
232.406,105.672,-130294.226,-29064.742,-8686.016,92.8
228.977,104.990,-130297.656,-29065.423,-8686.219,92.8
225.633,104.199,-130301.000,-29066.214,-8686.456,92.8
222.023,103.451,-130304.609,-29066.962,-8686.679,92.8
218.695,102.727,-130307.937,-29067.687,-8686.896,92.8
215.266,101.936,-130311.367,-29068.478,-8687.132,92.8
211.844,101.102,-130314.789,-29069.312,-8687.381,92.8
208.320,100.223,-130318.320,-29070.191,-8687.644,92.8
204.984,99.520,-130321.648,-29070.894,-8687.854,92.8
201.461,98.662,-130325.171,-29071.751,-8688.111,92.8
198.117,97.826,-130328.515,-29072.587,-8688.361,92.8
194.609,97.057,-130332.023,-29073.357,-8688.590,92.8
191.180,96.246,-130335.453,-29074.167,-8688.833,92.8
187.672,95.477,-130338.960,-29074.937,-8689.063,92.8
184.148,94.816,-130342.492,-29075.597,-8689.260,92.8
180.719,94.004,-130345.914,-29076.410,-8689.502,92.8
177.477,93.279,-130349.164,-29077.136,-8689.720,92.8
173.961,92.662,-130352.671,-29077.751,-8689.904,92.8
170.703,91.961,-130355.929,-29078.455,-8690.114,92.8
167.359,91.258,-130359.273,-29079.156,-8690.324,92.8
164.031,90.686,-130362.601,-29079.728,-8690.495,92.8
160.602,89.873,-130366.031,-29080.541,-8690.737,92.8
157.344,89.191,-130369.289,-29081.222,-8690.941,92.9
153.914,88.400,-130372.718,-29082.013,-8691.177,92.9
150.570,87.609,-130376.062,-29082.804,-8691.414,92.9
147.148,86.885,-130379.484,-29083.529,-8691.630,92.9
143.805,86.160,-130382.828,-29084.253,-8691.847,92.9
140.477,85.348,-130386.156,-29085.066,-8692.089,92.9
137.219,84.600,-130389.421,-29085.816,-8692.314,92.9
133.789,83.611,-130392.843,-29086.802,-8692.609,92.9
130.445,82.818,-130396.187,-29087.595,-8692.845,92.9
127.016,82.008,-130399.617,-29088.406,-8693.087,92.9
123.688,81.260,-130402.945,-29089.154,-8693.311,92.9
120.344,80.578,-130406.289,-29089.835,-8693.515,92.9
116.922,79.809,-130409.718,-29090.605,-8693.745,92.9
